cif,company_group,income_type,length_of_residence_year,edu_level_group,current_job_group,total_income,estimated_income,collateral_value,dependence,marriage_status,age,gender,loan_amount,interest,duration,time_in_job,time_in_current_job,labor_contract_date,is_bad,created_at
330689931,doanh nghiệp khác,tiền mặt,8.583333333,cao đẳng,white_manager,125000000,70833333.33,12682000000,7,có gia đình,52,1,5000000000,0.11,200,tu4den5nam,3.49,01/01/2019,FALSE,06:03.0
2000084507,tổ chức ngoài công lập,tiền mặt,7.083333333,trung cấp,unknown,20741667,5250000,1625272000,2,có gia đình,55,1,300000000,0.11,120,tu5,0,,FALSE,01:55.0
3050005560,doanh nghiệp khác,tiền mặt,8,trung cấp,unknown,30000000,10746051.18,3190080000,3,có gia đình,36,1,1000000000,0.1,180,tu1den3nam,0.03,17/11/2021,FALSE,11:29.0
600037312,doanh nghiệp khác,tiền mặt,9.25,đại học,white_manager,72800000,17000000,3618000000,2,có gia đình,38,1,1200000000,0.12,240,tu5,3.35,03/06/2019,FALSE,55:21.0
600037312,doanh nghiệp khác,tiền mặt,8,đại học,white_manager,26600000,5373025.589,2907000000,2,có gia đình,37,1,500000000,0.1,180,tu5,2.55,03/06/2019,FALSE,15:32.0
540005455,tổ chức công,chuyển khoản,9.333333333,trung cấp,blue_staff,20179230,4840078.079,601646640,2,có gia đình,37,1,150000000,0.1,36,tu5,3.77,09/06/2017,FALSE,26:06.0
7000039849,tổ chức ngoài công lập,tiền mặt,8.75,trung cấp,unknown,17000000,4200000,416574000,1,có gia đình,42,1,240000000,0.11,120,tu1den3nam,0,,FALSE,19:41.0
300098691,doanh nghiệp khác,tiền mặt,15.5,đại học,white_staff,44000000,3500000,1759900000,2,có gia đình,48,2,200000000,0.11,120,tu5,8.18,05/05/2014,FALSE,02:58.0
600037453,tổ chức công,chuyển khoản,18.83333333,đại học,white_manager,24171460,4249408.942,1325880000,1,có gia đình,53,2,200000000,0.1,60,tu5,0.25,27/10/2020,FALSE,55:26.0
3000023691,doanh nghiệp khác,tiền mặt,7.5,trung cấp,unknown,14500000,7436465.649,2462489000,1,khác,46,1,350000000,0.1,60,tu1den3nam,0.04,05/07/2021,FALSE,03:58.0
6000037169,tổ chức ngoài công lập,tiền mặt,8,trung cấp,unknown,46000000,5265565.077,4119297138,7,có gia đình,38,2,490000000,0.1,180,tu3den4nam,0,,FALSE,34:56.0
5200023974,tổ chức ngoài công lập,tiền mặt,10,đại học,business,15795533,1660118.403,479418000,2,có gia đình,43,1,100000000,0.1,84,tu5,0,,FALSE,05:29.0
6000037190,tổ chức ngoài công lập,tiền mặt,11,trung cấp,unknown,30000000,9680156.158,1322398000,7,có gia đình,36,2,300000000,0.1,36,tu5,0,,FALSE,53:44.0
360012048,doanh nghiệp khác,chuyển khoản,18.83333333,đại học,white_manager,88170927,11375000,1714952400,1,có gia đình,47,2,650000000,0.11,120,tu5,0.13,30/05/2022,FALSE,45:04.0
6000037231,tổ chức ngoài công lập,tiền mặt,5,trung cấp,business,35000000,22167109.57,5062460700,1,có gia đình,55,1,1500000000,0.1,100,tu5,0,,FALSE,11:45.0
540005503,tổ chức công,tiền mặt,11.91666667,đại học,white_manager,40800000,4583333.333,1004970000,1,có gia đình,44,1,250000000,0.12,120,tu5,7.33,01/07/2015,FALSE,05:06.0
540005503,tổ chức công,chuyển khoản,10.33333333,đại học,blue_staff,20122557,3320236.805,812145900,2,có gia đình,42,1,200000000,0.1,84,tu5,5.7,01/07/2015,FALSE,20:02.0
6000037327,tổ chức ngoài công lập,tiền mặt,6,trung cấp,business,20000000,5286029.475,1507503250,7,có gia đình,47,1,400000000,0.1,120,tu4den5nam,0,,FALSE,54:33.0
600037893,doanh nghiệp khác,tiền mặt,9.083333333,trung cấp,blue_staff,138000000,12183333.33,3538080000,3,có gia đình,41,1,860000000,0.12,240,duoi1nam,0.35,01/06/2022,FALSE,21:11.0
600037893,tổ chức ngoài công lập,tiền mặt,8.75,trung cấp,business,130000000,30000000,2814800000,3,có gia đình,41,1,2250000000,0.11,240,tu4den5nam,0,,FALSE,34:20.0
3100019923,doanh nghiệp lớn,chuyển khoản,35,đại học,white_manager,46235000,9933630.615,3403000000,2,có gia đình,35,2,1000000000,0.1,220,tu4den5nam,0.61,03/07/2021,FALSE,18:14.0
3100019923,doanh nghiệp lớn,chuyển khoản,34,đại học,white_manager,45074791,4966815.307,3403000000,2,có gia đình,35,2,500000000,0.1,220,tu4den5nam,1.59,15/05/2020,FALSE,55:24.0
640006019,doanh nghiệp khác,tiền mặt,1,đại học,white_manager,14800000,5373025.589,1800000000,1,khác,46,2,500000000,0.1,180,tu1den3nam,2.9,13/08/2018,FALSE,23:10.0
6000037365,tổ chức công,tiền mặt,14,đại học,white_staff,31539102,1396986.653,2385319300,1,có gia đình,44,1,130000000,0.1,180,tu5,1.31,11/06/2020,FALSE,01:18.0
300100435,doanh nghiệp khác,tiền mặt,5.166666667,đại học,white_manager,40000000,4980355.208,4398600000,2,có gia đình,34,2,300000000,0.1,84,duoi1nam,0.72,05/10/2020,FALSE,16:04.0
4120018635,tổ chức ngoài công lập,khác,52,đại học,business,98000000,69530015.8,8637605000,1,độc thân,52,2,5000000000,0.11,211,tu5,0,,FALSE,14:17.0
7000040012,tổ chức ngoài công lập,tiền mặt,8.416666667,trung cấp,unknown,25000000,5750000,2118112480,3,có gia đình,41,1,300000000,0.13,120,tu1den3nam,0,,FALSE,18:58.0
7000040012,tổ chức ngoài công lập,tiền mặt,7.083333333,trung cấp,unknown,14000000,6640473.611,1271021680,2,có gia đình,40,1,400000000,0.1,84,tu1den3nam,0,,FALSE,26:16.0
9000026250,doanh nghiệp khác,tiền mặt,4.916666667,đại học,white_staff,20000000,2625000,1101696000,2,có gia đình,39,2,150000000,0.11,120,tu1den3nam,2.93,01/07/2019,FALSE,35:04.0
9000026250,doanh nghiệp khác,tiền mặt,4.333333333,đại học,white_staff,12000000,3320236.805,288000000,2,có gia đình,38,2,200000000,0.1,84,tu1den3nam,2.39,01/07/2019,FALSE,16:33.0
1100007252,doanh nghiệp khác,tiền mặt,6.5,đại học,white_manager,110000000,53833333.33,6107386000,1,độc thân,43,2,3400000000,0.14,240,tu1den3nam,1.19,05/10/2021,FALSE,18:17.0
1100007252,doanh nghiệp khác,tiền mặt,6.166666667,đại học,white_manager,50000000,21333333.33,2316000000,1,độc thân,43,2,1600000000,0.11,240,duoi1nam,0.83,05/10/2021,FALSE,44:34.0
3100020017,doanh nghiệp khác,chuyển khoản,10.41666667,đại học,white_manager,21075754,10305555.56,2130885000,1,độc thân,33,2,700000000,0.11,180,tu5,0.55,01/03/2022,FALSE,18:39.0
600038083,doanh nghiệp khác,tiền mặt,11,đại học,white_staff,33000000,5373025.589,3000000000,7,có gia đình,37,1,500000000,0.1,180,tu3den4nam,3.41,02/07/2018,FALSE,09:18.0
3100020086,tổ chức ngoài công lập,tiền mặt,11.66666667,trung cấp,unknown,50000000,31773809.52,2207000000,1,có gia đình,54,2,1700000000,0.11,105,tu5,0,,FALSE,35:25.0
740009699,doanh nghiệp khác,tiền mặt,8.75,đại học,unknown,20000000,6625000,1279420000,3,có gia đình,39,1,450000000,0.11,180,tu1den3nam,1.16,01/02/2021,FALSE,47:51.0
300101302,doanh nghiệp khác,tiền mặt,41.41666667,đại học,white_staff,40000000,12000000,2726900000,2,có gia đình,41,2,900000000,0.11,240,tu3den4nam,3.32,15/05/2019,FALSE,08:21.0
3000023945,tổ chức ngoài công lập,tiền mặt,4.416666667,trung cấp,unknown,48000000,11620828.82,7063140000,1,khác,52,2,700000000,0.1,84,tu1den3nam,0,,FALSE,57:55.0
650008025,doanh nghiệp khác,tiền mặt,45,đại học,white_manager,25000000,2158153.923,4732000000,2,có gia đình,46,1,130000000,0.1,84,duoi1nam,0.75,15/10/2020,FALSE,13:44.0
3030004170,doanh nghiệp khác,tiền mặt,10.16666667,trung cấp,unknown,38000000,14292358.54,2262402000,2,có gia đình,33,1,400000000,0.1,32,duoi1nam,0.06,13/10/2021,FALSE,29:18.0
600038320,tổ chức công,khác,10,đại học,white_manager,83744640,20114903.57,2600000000,1,có gia đình,51,1,1800000000,0.1,165,tu5,2.2,23/11/2018,TRUE,09:19.0
5600025538,tổ chức công,tiền mặt,1,đại học,white_manager,148505262.6,22083333.33,3425000000,2,có gia đình,44,2,1500000000,0.11,180,tu5,2.04,23/03/2020,FALSE,51:43.0
820009007,doanh nghiệp khác,chuyển khoản,8,cao đẳng,blue_staff,38529667,22666666.67,3056200000,1,có gia đình,44,1,1700000000,0.11,240,tu5,8.49,01/12/2013,FALSE,00:47.0
640006260,tổ chức công,tiền mặt,6.5,trung cấp,white_manager,36295162,22666666.67,2447235000,3,có gia đình,41,1,1700000000,0.11,240,tu5,5.78,26/06/2016,FALSE,38:47.0
720017676,tổ chức ngoài công lập,khác,11,đại học,unknown,37000000,20984321.64,4463711100,1,có gia đình,58,1,1200000000,0.1,78,tu1den3nam,0,,FALSE,57:20.0
900038752,tổ chức ngoài công lập,khác,2,trung cấp,unknown,14000000,4980355.208,1750000000,1,có gia đình,37,2,300000000,0.1,84,duoi1nam,0,,FALSE,30:18.0
400053873,doanh nghiệp khác,tiền mặt,10,đại học,white_staff,30000000,6447630.706,5116003400,1,có gia đình,45,2,600000000,0.1,180,duoi1nam,6.52,01/01/2015,FALSE,07:27.0
610010789,doanh nghiệp khác,chuyển khoản,6,đại học,white_staff,12501458,2149210.235,1240000000,2,có gia đình,37,1,200000000,0.1,180,tu1den3nam,2.07,01/01/2019,FALSE,22:21.0
6000037767,tổ chức ngoài công lập,tiền mặt,11.5,trung cấp,unknown,20000000,5333333.333,533225000,3,có gia đình,46,2,200000000,0.12,60,tu5,0,,FALSE,17:00.0
4100122893,doanh nghiệp khác,tiền mặt,1.333333333,đại học,white_staff,15000000,8300592.013,8486535264,1,độc thân,55,2,500000000,0.1,84,tu1den3nam,1.94,09/03/2020,FALSE,00:06.0
300103232,tổ chức ngoài công lập,tiền mặt,14.5,đại học,business,18000000,4980355.208,4028000000,1,độc thân,52,2,300000000,0.1,84,tu1den3nam,0,,FALSE,36:56.0
300103232,doanh nghiệp khác,tiền mặt,15,đại học,white_staff,51000000,29108364.65,4028000000,1,độc thân,53,2,2400000000,0.1,140,duoi1nam,0,,FALSE,44:43.0
300103359,doanh nghiệp khác,tiền mặt,8.083333333,đại học,white_manager,68000000,31500000,4141224000,1,có gia đình,48,1,1800000000,0.11,120,tu1den3nam,2.68,05/10/2019,FALSE,58:46.0
400054393,doanh nghiệp khác,chuyển khoản,5,đại học,white_staff,67459281,32238153.53,4351727642,2,có gia đình,37,1,3000000000,0.1,180,tu1den3nam,1.79,23/04/2019,FALSE,07:38.0
650008386,doanh nghiệp khác,tiền mặt,6,trung cấp,white_manager,44000000,6321428.571,4943250000,1,có gia đình,48,2,300000000,0.11,84,duoi1nam,0.18,15/01/2022,FALSE,14:24.0
600038942,doanh nghiệp khác,tiền mặt,5.666666667,đại học,white_staff,43000000,7933333.333,1782085000,1,có gia đình,31,1,595000000,0.11,240,tu3den4nam,0.57,01/03/2022,FALSE,36:32.0
3050005814,tổ chức ngoài công lập,tiền mặt,4.75,đại học,unknown,13000000,2822201.285,460996000,2,có gia đình,39,1,170000000,0.1,84,tu1den3nam,0.03,31/05/2021,FALSE,13:02.0
600039053,doanh nghiệp khác,tiền mặt,24,đại học,white_manager,50000000,19342892.12,3308880000,1,có gia đình,43,1,1800000000,0.1,180,tu1den3nam,1.61,10/09/2019,TRUE,25:37.0
5600026735,doanh nghiệp khác,tiền mặt,22,đại học,white_staff,14500000,8596840.942,1199000000,1,khác,29,2,800000000,0.1,180,duoi1nam,0,06/01/2021,FALSE,53:40.0
5600026735,doanh nghiệp khác,tiền mặt,23.5,đại học,white_manager,12000000,4416666.667,2016000000,1,khác,31,2,300000000,0.11,180,tu1den3nam,0.01,28/03/2022,FALSE,20:05.0
1100007458,doanh nghiệp khác,tiền mặt,3,đại học,white_manager,54533333,6447630.706,3004237236,2,có gia đình,40,1,600000000,0.1,180,tu4den5nam,4.96,01/02/2016,FALSE,18:45.0
400055019,doanh nghiệp khác,tiền mặt,0.25,đại học,white_manager,65000000,41791666.67,5905905400,1,độc thân,34,1,2950000000,0.12,240,tu1den3nam,2.3,15/06/2020,FALSE,31:56.0
820009241,doanh nghiệp khác,tiền mặt,2.916666667,trung cấp,white_manager,185000000,62500000,15458240000,2,có gia đình,33,1,5000000000,0.11,300,duoi1nam,0.56,10/09/2021,FALSE,25:42.0
920008171,tổ chức ngoài công lập,tiền mặt,5.666666667,đại học,unknown,28000000,10500000,757500000,2,có gia đình,32,1,600000000,0.11,120,tu1den3nam,1.05,01/08/2021,FALSE,58:14.0
3100020842,tổ chức công,tiền mặt,4,đại học,white_manager,35300000,3500000,2943000000,2,có gia đình,38,1,200000000,0.11,120,tu5,2.13,03/03/2020,FALSE,49:52.0
430015517,doanh nghiệp khác,tiền mặt,9,đại học,white_manager,131000000,38224410,8475000000,3,có gia đình,36,1,3900000000,0.11,300,tu3den4nam,3.01,01/04/2019,FALSE,59:20.0
740010130,doanh nghiệp khác,tiền mặt,5.75,đại học,white_staff,37000000,13333333.33,1495474000,7,khác,34,2,1000000000,0.11,240,tu5,5.66,01/11/2016,FALSE,09:37.0
500049930,doanh nghiệp khác,tiền mặt,5,đại học,white_staff,30000000,16119076.77,2153403900,2,có gia đình,30,2,1500000000,0.1,180,tu1den3nam,1.12,28/02/2020,FALSE,43:38.0
5600027152,doanh nghiệp khác,tiền mặt,3,đại học,white_manager,102000000,42984204.71,9362503000,3,có gia đình,36,1,4000000000,0.1,180,tu3den4nam,0.02,16/07/2021,FALSE,53:36.0
640006954,tổ chức ngoài công lập,khác,5,cao đẳng,unknown,73000000,9671446.059,1289610000,2,có gia đình,41,1,900000000,0.1,180,tu1den3nam,0,,FALSE,04:46.0
380010868,tổ chức công,khác,33,đại học,white_staff,18978300,4980355.208,1009000000,2,có gia đình,37,2,300000000,0.1,84,tu1den3nam,1.38,27/11/2019,FALSE,05:37.0
900039409,tổ chức ngoài công lập,khác,2,đại học,unknown,16174708.25,8666666.667,819000000,1,có gia đình,40,2,650000000,0.11,240,tu1den3nam,0,,FALSE,18:35.0
430015634,tổ chức ngoài công lập,khác,12.91666667,đại học,unknown,94000000,37750000,6053003000,3,có gia đình,40,1,3020000000,0.11,300,duoi1nam,0,,FALSE,01:40.0
500050055,doanh nghiệp khác,tiền mặt,2.666666667,trung cấp,blue_staff,14500000,2490177.604,725414000,1,có gia đình,49,1,150000000,0.1,84,tu1den3nam,1.15,15/04/2020,FALSE,30:56.0
640007113,doanh nghiệp khác,tiền mặt,23.58333333,cao đẳng,white_staff,14800000,3320236.805,3002170000,2,có gia đình,38,1,200000000,0.1,84,tu4den5nam,4.43,15/08/2016,FALSE,44:52.0
500050165,doanh nghiệp khác,tiền mặt,11,đại học,white_manager,41000000,24715917.71,3550186443,2,có gia đình,38,1,2300000000,0.1,180,tu3den4nam,3.21,28/03/2018,FALSE,47:25.0
820009351,doanh nghiệp khác,tiền mặt,1,trung cấp,white_manager,27466667,9134143.501,1418600000,1,có gia đình,41,1,850000000,0.1,180,tu1den3nam,1.4,17/08/2020,FALSE,43:56.0
1130012671,doanh nghiệp khác,tiền mặt,5.583333333,đại học,white_manager,70000000,46666666.67,5807080000,1,có gia đình,47,1,3500000000,0.11,240,tu5,0.51,15/01/2022,FALSE,10:07.0
9000027299,tổ chức ngoài công lập,tiền mặt,12,trung cấp,blue_staff,9000000,3680555.556,555982000,1,có gia đình,54,1,250000000,0.11,180,tu1den3nam,0,,FALSE,27:59.0
7000040720,doanh nghiệp khác,tiền mặt,18.66666667,đại học,white_staff,14300000,6640473.611,2289064000,2,độc thân,30,1,400000000,0.1,84,tu1den3nam,2.23,01/03/2019,FALSE,08:22.0
740010367,doanh nghiệp khác,tiền mặt,6,đại học,unknown,28950000,14872931.3,2564544000,7,có gia đình,35,1,700000000,0.1,60,tu1den3nam,1.61,17/04/2020,FALSE,04:04.0
7000040809,tổ chức công,tiền mặt,43,đại học,white_staff,36133862,12895261.41,2332006900,2,có gia đình,43,2,1200000000,0.1,180,tu5,15.79,04/04/2005,FALSE,14:13.0
9000027433,doanh nghiệp khác,tiền mặt,14.25,đại học,white_staff,21778694,3320236.805,543510000,1,có gia đình,38,2,200000000,0.1,84,tu1den3nam,2.19,16/12/2019,FALSE,16:35.0
700052682,doanh nghiệp khác,chuyển khoản,8,đại học,white_staff,35222916,6640473.611,2907756000,2,có gia đình,36,1,400000000,0.1,84,tu5,8.53,01/07/2012,FALSE,19:45.0
430015823,tổ chức ngoài công lập,khác,4.416666667,đại học,unknown,72000000,53407407.41,3670013600,1,khác,58,2,2800000000,0.14,135,duoi1nam,0,,FALSE,25:56.0
600040099,tổ chức ngoài công lập,tiền mặt,5.333333333,đại học,business,27000000,8300592.013,2687500000,1,có gia đình,53,2,500000000,0.1,84,tu1den3nam,0,,FALSE,29:57.0
630011416,doanh nghiệp lớn,chuyển khoản,4.25,đại học,blue_staff,14000000,2191356.292,385682000,2,có gia đình,32,1,132000000,0.1,84,tu5,5.8,15/02/2016,FALSE,21:50.0
600040264,doanh nghiệp khác,tiền mặt,15.91666667,đại học,white_manager,90000000,47500000,4783375000,1,độc thân,26,1,3800000000,0.11,300,tu4den5nam,0.63,01/12/2021,FALSE,17:54.0
300109245,doanh nghiệp khác,tiền mặt,1.75,đại học,white_manager,17500000,5478390.729,1842000000,1,khác,48,2,330000000,0.1,84,tu1den3nam,1.81,01/08/2019,FALSE,00:54.0
300109465,doanh nghiệp khác,chuyển khoản,11.58333333,đại học,white_staff,41528402,6972497.291,2747000000,1,có gia đình,31,1,420000000,0.1,84,tu5,1.62,10/06/2019,FALSE,14:06.0
9000027787,tổ chức công,chuyển khoản,10,đại học,white_staff,20661147,6662551.73,5007032500,2,có gia đình,38,1,620000000,0.1,180,tu5,4.31,21/12/2016,FALSE,22:47.0
3000025129,doanh nghiệp khác,tiền mặt,4,trung cấp,white_staff,58000000,26916666.67,2404525996,1,có gia đình,47,2,1900000000,0.12,240,tu1den3nam,0.04,01/11/2022,FALSE,40:15.0
5600029147,doanh nghiệp khác,tiền mặt,0.833333333,đại học,white_manager,12000000,7750000,300000000,1,có gia đình,59,1,300000000,0.11,60,tu4den5nam,0,14/04/2022,FALSE,43:19.0
5600029219,tổ chức công,chuyển khoản,4,đại học,white_staff,19910942,5373025.589,1094000000,7,có gia đình,39,1,500000000,0.1,180,tu5,6.98,26/11/2014,FALSE,35:22.0
5600029219,tổ chức công,chuyển khoản,4,đại học,white_staff,20101568,2149210.235,1094000000,7,có gia đình,39,1,200000000,0.1,180,tu5,7.27,26/11/2014,FALSE,37:36.0
630011564,doanh nghiệp khác,tiền mặt,2.5,trung cấp,blue_staff,11797300,1852583.778,1200000000,1,có gia đình,57,1,100000000,0.1,72,tu4den5nam,1.16,16/11/2019,FALSE,46:57.0
600040927,doanh nghiệp khác,tiền mặt,26.5,trung cấp,blue_staff,34000000,11536231.58,3324150000,1,có gia đình,57,2,250000000,0.1,24,tu1den3nam,1.59,15/11/2019,FALSE,41:42.0
510008701,doanh nghiệp khác,tiền mặt,30.75,đại học,white_staff,12000000,2100000,270596600,1,độc thân,30,1,120000000,0.11,120,tu5,0.96,01/06/2021,FALSE,04:05.0
510008701,doanh nghiệp khác,tiền mặt,30.66666667,đại học,white_staff,12000000,3160714.286,270596600,1,độc thân,30,1,150000000,0.11,84,tu5,0.89,01/06/2021,FALSE,30:59.0
6200022383,tổ chức công,chuyển khoản,1,trung cấp,white_staff,43189275,16119076.77,2156892780,2,có gia đình,30,2,1500000000,0.1,180,tu5,6.35,24/09/2014,FALSE,06:04.0
6200022390,doanh nghiệp khác,tiền mặt,2.166666667,đại học,white_manager,61648921,30933333.33,3317132000,2,có gia đình,35,1,2320000000,0.11,240,tu1den3nam,1.8,01/10/2020,FALSE,22:57.0
6000039109,tổ chức công,tiền mặt,12.41666667,đại học,white_staff,19352804,6374113.413,405240000,2,có gia đình,42,1,300000000,0.1,60,tu5,0.41,27/10/2020,FALSE,15:38.0
430016099,tổ chức ngoài công lập,khác,2,cao đẳng,unknown,160000000,22305555.56,14840574000,1,có gia đình,54,2,1100000000,0.11,90,tu5,0,,FALSE,55:21.0
5600029879,tổ chức ngoài công lập,khác,1,đại học,unknown,49200000,25325925.93,1882404000,1,có gia đình,60,1,1315000000,0.12,108,tu3den4nam,0,,FALSE,03:42.0
5600030217,doanh nghiệp khác,tiền mặt,15.08333333,đại học,white_manager,20664617,3602456.934,217500000,1,có gia đình,53,1,217000000,0.1,84,tu1den3nam,0.01,11/01/2021,FALSE,55:57.0
